id,Mold_date,Mold Week,Wafer_and_run,Generation,ChipProgresss,ChipFate,FailedAt,QCState,ChipPolarity,WaferID,WaferPrep,WaferNotes,MoldingTech,MoldMaterial,MoldCrosslinker,MoldRatio,BaseGrams,CrosslinkGrams,TotalMaterialGrams,AmountPoured,VacuumHours,VacTimeIn,VacTimeOut,MixAndVacTime,BakeTempC,BakeHours,BakeNotes,MoldHardwareDescription,MoldNotes,VacInMold?,MoldHandsOnHours,DiskWeight,ThicknessRangeMM,TopLeftThicknessMM,TopRightThicknessMM,BottomLeftThicknessMM,BottomRightThicknessMM,ThicknessNotes,CuttingNotes,CuttingHandsOnTimeHours,ReadyForPunching?,PunchDate,PunchTech,PunchDiameterMM,PunchNotes,FirstPunchTimeMinutes,SecondPunchTimeMinutes,ReadyForCleaning?,CleanDate,CleanTech,CleanMethod,CleanNotes,CleanHandsOnTimeMinutes,WSIScan,WSIDate,WSITech,VisualNotesAfterCleaning,HandsOnTimeScanningMinutes,DestinationCode,UsedCode,StudyID,StudyDate,StudyHypothesis,StudyResults,FluorTestDate,FluorTestHypothesis,FluorTestResults,DBiTDate,DBiTTissue,DBiTResults,ReportingMoldDate,ReportingPunchDate,ReportingCleanDate,ReportingMoldWeek,ReportingPunchWeek,ReportingCleanWeek,ReportingShippedTo,
1,5/5/2021,43,25S3B,Suburbia,Used,1,Pass,Used,B,25S3B,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,80,8,88,,0:45,15:30,16:15,30,80,Overnight,,,,,,20.6,3.9-4.29,4.3,3.9,4.29,4.02,Looks fine,,8,1,5/18/21,GR,2.25mm,Good punches,9,9,1,5/27/21,GR,Tape,Some debris on the chip but not causing bubbles. Also has one partly broken filter,13,Yes,5/27/21,GR,Some debris on the chip but not causing bubbles. Also has one partly broken filter,25,1,1,Study 110 D87,,,,,,,,,,5/5/2021,5/18/21,5/27/21,43,45,46,,
1,5/5/2021,43,25um-8-A,Gen1,Used,1,Pass,Used,A,25um-8,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,80,8,88,,0:45,15:30,16:15,30,80,Overnight,,,,,,15.3,,,,,,Looks fine,,12,1,5/13/21,GR,1.75mm,Good punches,7,7,1,5/13/21,GR,Tape,Clean; use side with cut corner as outlet side,10,Yes,5/3/21,GR,Clean; use side with cut corner as outlet side,12,1,1,Study 98 D72,,,,,,,,,,5/5/2021,5/13/21,5/13/21,43,44,44,,
1,5/5/2021,43,25um-8-B,Gen1,Used,1,Pass,Used,B,25um-8,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,80,8,88,,0:45,15:30,16:15,30,80,Overnight,,,,,,15.3,,,,,,Looks fine,,12,1,5/13/21,GR,1.75mm,Good punches,7,7,1,5/13/21,GR,Tape,Clean,6,Yes,5/14/2021,GR,Clean,9,1,1,Study 102 D78,,,,,,,,,,5/5/2021,5/13/21,5/13/21,43,44,44,,
0,5/6/2021,42,25um-5-A,Gen1,Ready for punching,-1,Punching,Failed at Punching,A,25um-5,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,81,8.1,89.1,,1:00,14:00,15:00,30,80,3,Seem fully cured,Petri dish,,,,15.6,,,,,,Looks fine,,14,1,5/13/21,GR,1.75mm,One hole has a tear which travels to another channel,8,8,-1,,,,,,,,,,,,,,,,,,,,,,,5/6/2021,5/13/21,12/30/99,43,44,,,
0,5/6/2021,42,25um-5-B,Gen1,Ready for punching,-1,Punching,Failed at Punching,B,25um-5,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,81,8.1,89.1,,1:00,14:00,15:00,30,80,3,Seem fully cured,Petri dish,,,,15.6,,,,,,Looks fine,One hole has a tear which travels to another channel,9,1,5/13/21,GR,1.75mm,One hole has a tear which travels to another channel,9,9,-1,,,,,,,,,,,,,,,,,,,,,,,5/6/2021,5/13/21,12/30/99,43,44,,,
0,5/6/2021,43,25S6B,Suburbia,Used,1,Pass,Used,B,25S6B,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,81,8.1,89.1,,1:00,14:00,15:00,30,80,3,Seem fully cured,Petri dish,,,,21.1,2.68,,,,,Looks fine,,7,1,5/18/21,GR,2.25mm,Good punches,9,9,1,5/27/21,GR,Tape,"Use cut off side as inlet side due to deformed filters. Some tape residue on glass slide, should not be an issue",13,Yes,5/27/21,GR,"Use cut off side as inlet side due to deformed filters. Some tape residue on glass slide, should not be an issue; Molly Dropped 6/14 and tried to re-clean after glass shattered. ",25,1,1,Study 122 D102,,,,,,,,,,5/6/2021,5/18/21,5/27/21,43,45,46,,
0,5/6/2021,43,25S3B,Suburbia,Used,1,Pass,Used,B,25S3B,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,81,8.1,89.1,,1:00,14:00,15:00,30,80,3,Seem fully cured,Petri dish,,,,19.8,2.84-3.41,3.02,3.41,2.84,3.15,Looks fine,,7,1,5/17/2021,JG,2.25mm,Good punches,9,8,1,5/22/21,GR,Tape,"Some debris, but should not impair flow as not causing bubbles. One outlet is was a broken filter, use the side with the cutoff corner as the outlet side",13,Yes,5/27/21,GR,"Some debris, but should not impair flow as not causing bubbles. One outlet is was a broken filter, use the side with the cutoff corner as the outlet side",25,1,1,Study 111 D88,,,,,,,,,,5/6/2021,5/17/21,5/22/21,43,45,46,,
1,5/17/2021,45,25um-5-A,Gen1,Used,1,Pass,Used,A,25um-5,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,60,6,66,,1:00,14:00,15:00,60,80,3,,,,,,16.6,,,,,,Looks fine,,10,1,5/18/21,GR,1.75mm,"Good punches, chip not even thickness",10,9,1,5/19/21,GR,Tape,Clean,15,Yes,5/19/21,GR,Clean,10,1,1,Study 104,,,,,,,5.23.21,,,5/17/2021,5/18/21,5/19/21,45,45,45,,
1,5/17/2021,45,25um-5-B,Gen1,Used,1,Pass,Used,B,25um-5,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,60,6,66,,1:00,14:00,15:00,60,80,3,,,,,,16.6,,,,,,Looks fine,,10,1,5/18/21,GR,1.75mm,"Good punches, chip not even thickness",10,9,1,5/19/21,GR,Tape,"Some debris but in a different plane, should not impair flow",15,Yes,5/19/21,GR,"Some debris but in a different plane, should not impair flow",10,1,1,Study 104,,,,,,,,,,5/17/2021,5/18/21,5/19/21,45,45,45,,
1,5/17/2021,45,25um-8-A,Gen1,Used,1,Pass,Used,A,25um-8,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,60,6,66,,1:00,14:00,15:00,60,80,3,,,,,,17.4,,,,,,Very uneven. Must level better.,,10,1,5/18/21,JG,1.75,"Good punches, chip not even thickness",7,7,1,5/19/21,GR,Tape,"Some debris but in a different plane, should not impair flow",15,Yes,5/19/21,GR,"Large piece of stringy debris, but looks like its on a different plane as it is not causing bubbles",10,1,1,Study 104,,,,,,,5.23.21,,,5/17/2021,5/18/21,5/19/21,45,45,45,,
1,5/17/2021,45,25um-8-B,Gen1,Ready for punching,-1,Punching,Failed at Punching,B,25um-8,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,60,6,66,,1:00,14:00,15:00,60,80,3,,,,,,17.4,,,,,,Very uneven. Must level better.,,10,1,5/18/21,JG,1.75,"Several chips have large pieces of PDMS in them, chip not even thickness",7,7,-1,,,,,,,,,,,,,,,,,,,,,,,5/17/2021,5/18/21,12/30/99,45,45,,,
1,5/17/2021,45,25um-9-B,Gen1,Pre-punch, ,Pass,Pre-punch,B,25um-9,,,GR,Sylgard 184 (old bucket),Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,60,6,66,,1:00,14:00,15:00,60,80+ (bottom row of oven),3,,Sandwich Mold (01),"Plexi glass in place of gaskets used, lubricant was used, and no magnets were used to reduce applied force on wafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/2021,12/30/99,12/30/99,45,,,,
0,5/18/2021,45,25um-7-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,85,8.5,93.5,,1:00,10:00,11:00,80,80,2,Fully cured,,,,,19.6,,,,,,Chip is too thick,,12,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/18/2021,12/30/99,12/30/99,45,,,,
0,5/18/2021,45,25um-7-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,85,8.5,93.5,,1:00,10:00,11:00,80,80,2,Fully cured,,,,,19.6,,,,,,Chip is too thick,,12,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/18/2021,12/30/99,12/30/99,45,,,,
0,5/18/2021,45,25um-8-A,Gen1,Ready for punching,-1,Punching,Failed at Punching,A,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,100,10,110,,0:40,14:00,14:40,60,80,3,,,,,,16.2,,,,,,The blade bent into the PDMS when trimming; created a cut into the chip but did not go deep enough to reach channels,The blade bent into the PDMS when trimming; created a cut into the chip but did not go deep enough to reach channels,10,1,5/19/21,GR,1.75mm,"Chip is too thick, which caused bad hole punches due to PDMS compression when punching",10,9,-1,,,,,,,,,,,,,,,,,,,,,,,5/18/2021,5/19/21,12/30/99,45,45,,,
0,5/18/2021,45,25um-8-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,100,10,110,,0:40,14:00,14:40,60,80,3,,,,,,16.2,,,,,,Chip is too thick,,10,-1,5/26/21,JG,1.75mm,Good punches,6,6,-1,,,,,,,,,,,,,,,,,,,,,,,5/18/2021,5/26/21,12/30/99,45,46,,,
0,5/18/2021,45,25um-7-1-A,Gen1,Used,1,Pass,Used,A,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,100,10,110,,0:40,14:00,14:40,60,80,3,2 molds of the same wafer in one day,,,,,10.2,,,,,,Looks fine,,10,1,5/19/21,GR,1.75mm,"Good punches, but one punch isn't very clean and a thin chip",10,9,1,5/22/21,GR,Tape,"Clean, use cutoff corner as outlet side. There's a scratch in the glass.",11,Yes,5/23/21,GR,"Clean, use cutoff corner as outlet side. There's a scratch in the glass.",15,1,1,Study 106 D84,5.25.21,,,,,,,,,5/18/2021,5/19/21,5/22/21,45,45,46,,
0,5/18/2021,45,25um-7-1-B,Gen1,Used,1,Pass,Used,B,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,100,10,110,,0:40,14:00,14:40,60,80,3,2 molds of the same wafer in one day,,,,,10.2,,,,,,Looks fine,,10,1,5/19/21,GR,1.75mm,"Good punches, thin chip",10,9,1,5/22/21,GR,Tape,"Clean. There's a large piece of debris that is along multiple channels and could not be removed, but it's not causing bubbles.",11,Yes,5/23/21,GR,"Clean. There's a large piece of debris that is along multiple channels and could not be removed, but it's not causing bubbles.",15,1,1,Study 114 D92,,,,,,,6.8.21,,,5/18/2021,5/19/21,5/22/21,45,45,46,,
0,5/18/2021,45,25um-9-B,Gen1,Pre-punch, ,Pass,Pre-punch,B,25um-9,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,100,10,110,,0:40,14:00,14:40,60,80+ (bottom row of oven),3,,Sandwich Mold (01),"Plexi glass in place of gaskets used, lubricant was not used, and no magnets were used to reduce applied force on wafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/18/2021,12/30/99,12/30/99,45,,,,
0,5/18/2021,45,25S3B-B,Suburbia,Used,1,Pass,Used,B,25S3B,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,70,7,77,,1:00,15:00,16:00,60,80,Overnight,,,,,,20,2.84-4.95,4.95,3.16,4.6,2.84,Looks fine,,8,1,6/1/21,GR,2.25,Good punches,5,5,1,6/2/21,GR,Tape,Clean; some small debris,11,Yes,6/4/21,GR,Clean; some small debris,15,1,1,Study 113 D90,,,,,,,,,,5/18/2021,6/1/21,6/2/21,45,47,47,,
0,5/18/2021,45,25S1A,Suburbia,Ready for cleaning,2,Pass,Ready for cleaning,A,25S1A,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,70,7,77,,1:00,15:00,16:00,60,80,Overnight,,,,,,22.3,2.95-4.72,4.72,3.26,4.54,2.95,Looks fine,,8,1,6/1/21,GR,2.25,Good punches,5,5,1,6/2/21,GR,Tape,Clean; some small debris,11,Yes,6/4/21,GR,Clean; some small debris. Too thick and slanted for dbit. Using for panes prototyping.,15,2,,,,,,,,,,,,5/18/2021,6/1/21,6/2/21,45,47,47,,
1,5/19/2021,45,25um-7-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,65,6.5,71.5,,0:50,8:40,9:30,80,80,3,,,,,,17.1,,,,,,Chip is too thick,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/19/2021,12/30/99,12/30/99,45,,,,
1,5/19/2021,45,25um-7-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,65,6.5,71.5,,0:50,8:40,9:30,80,80,3,,,,,,17.1,,,,,,Chip is too thick,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/19/2021,12/30/99,12/30/99,45,,,,
1,5/19/2021,45,25um-8-A,Gen1,Pre-punch,-1,Molding,Failed at Molding,A,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,65,6.5,71.5,,0:50,8:40,9:30,60,80,3,,,,,,21,,,,,,Chip is too thick,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/19/2021,12/30/99,12/30/99,45,,,,
1,5/19/2021,45,25um-8-B,Gen1,Pre-punch,-1,Molding,Failed at Molding,B,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,65,6.5,71.5,,0:50,8:40,9:30,60,80,3,,,,,,21,,,,,,Chip is too thick,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/19/2021,12/30/99,12/30/99,45,,,,
1,5/19/2021,45,25um-9-B,Gen1,Pre-punch, ,Pass,Pre-punch,B,25um-9,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,65,6.5,71.5,,0:50,8:40,9:30,60,80+ (bottom row of oven),3,,Sandwich Mold (01),"Plexi glass in place of gaskets used, lubricant was not used, and no magnets were used to reduce applied force on wafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/19/2021,12/30/99,12/30/99,45,,,,
1,5/19/2021,45,25um-7-1-A,Gen1,Used,1,Pass,Used,A,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,40,4,44,,0:30,13:00,13:30,30,80,3,,,,,,17,,,,,,Looks fine,,7,1,5/20/21,GR,1.75mm,"Good punches, but a few punches aren't very clean",10,10,1,5/22/21,GR,Tape,"Clean, but use side with cutt off corner as outlet side due to unoptimal hole punches",15,Yes,5/23/21,GR,"Clean, but use side with cutt off corner as outlet side due to unoptimal hole punches",15,1,1,Study 108 D85,5.26.21,,,,,,,,,5/19/2021,5/20/21,5/22/21,45,45,46,,
1,5/19/2021,45,25um-7-1-B,Gen1,Ready for punching,-1,Punching,Failed at Punching,B,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,40,4,44,,0:30,13:00,13:30,30,80,3,,,,,,17,,,,,,Looks fine,,8,1,5/20/21,GR,1.75mm,The hole punch did not have a clean punch due to some piece of PDMS being stuck on the tip which ruined 2 holes on the chip,10,15,-1,,,,,,,,,,,,,,,,,,,,,,,5/19/2021,5/20/21,12/30/99,45,45,,,
1,5/19/2021,45,25um-8-1-A,Gen1,Ready for testing,1,Pass,Ready for testing,A,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,40,4,44,,0:30,13:00,13:30,30,80,3,,,,,,15.5,,,,,,Looks fine,,7,1,5/20/21,GR,1.75mm,Good punches,10,10,1,5/21/21,GR,Tape,"Some debris but in a different plane, should not impair flow",15,Yes,5/21/21,GR,"Some debris but in a different plane, should not impair flow",15,1,2,AXO-ES 0043(01),,,,,,,,,,5/19/2021,5/20/21,5/21/21,45,45,45,,
1,5/19/2021,45,25um-8-1-B,Gen1,Ready for testing,1,Pass,Ready for testing,B,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,40,4,44,,0:30,13:00,13:30,30,80,3,,,,,,15.5,,,,,,"Looks fine, might still need to leave more space in the edges of the chips.",,7,1,5/20/21,GR,1.75mm,"Some punches are dirty, might need to clean them up",8,8,1,5/21/21,GR,Tape,"Some debris but in a different plane, should not impair flow",15,Yes,5/21/21,GR,"Some debris but in a different plane, should not impair flow",15,1,2,AXO-ES 0043(01),,,,,,,,,,5/19/2021,5/20/21,5/21/21,45,45,45,,
1,5/19/2021,45,25um-7-2-A,Gen1,Ready for punching,-1,Punching,Failed at Punching,A,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,55,5.5,60.5,,0:30,16:45,17:15,30,80,Overnight,Smells strongly like solvent,,,,,13.5,,,,,,Looks fine,,8,1,5/25/21,GR,1.75mm,Chip was too thin and soft which caused bad hole punches,8,8,-1,,,,,,,,,,,,,,,,,,,,,,,5/19/2021,5/25/21,12/30/99,45,46,,,
1,5/19/2021,45,25um-7-2-B,Gen1,Ready for punching,-1,Punching,Failed at Punching,B,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,55,5.5,60.5,,0:30,16:45,17:15,30,80,Overnight,Smells strongly like solvent,,,,,13.5,,,,,,Looks fine,,8,1,5/25/21,GR,1.75mm,Chip was too thin and soft which caused bad hole punches,8,8,-1,,,,,,,,,,,,,,,,,,,,,,,5/19/2021,5/25/21,12/30/99,45,46,,,
1,5/19/2021,45,25um-8-2-A,Gen1,Used,1,Pass,Used,A,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,55,5.5,60.5,,0:30,16:45,17:15,30,80,Overnight,Smells strongly like solvent,,,,,15.3,,,,,,Looks fine,,8,1,5/21/21,GR,1.75mm,Good punches,10,10,1,5/22/21,GR,Tape,"Some debris, but should not impair flow as not causing bubbles",13,Yes,5/23/21,GR,"Some debris, but should not impair flow as not causing bubbles",15,1,1,Study 109 D86,,,,,,,6.1.21,,,5/19/2021,5/21/21,5/22/21,45,45,46,,
1,5/19/2021,45,25um-8-2-B,Gen1,Used,1,Pass,Used,B,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,55,5.5,60.5,,0:30,16:45,17:15,30,80,Overnight,Smells strongly like solvent,,,,,15.3,,,,,,Looks fine,,8,1,5/21/21,GR,1.75mm,Good punches,10,10,1,5/22/21,GR,Tape,"Some debris, but seems to be in a different plane as not causing bubbles",13,Yes,5/23/21,GR,"Some debris, but seems to be in a different plane as not causing bubbles",15,1,1,Study 108 D85,5.26.21,,,,,,,,,5/19/2021,5/21/21,5/22/21,45,45,46,,
1,5/19/2021,45,25um-9-1-B,Gen1,Pre-punch, ,Pass,Pre-punch,B,25um-9,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,55,5.5,60.5,,0:30,16:45,17:15,60,80+ (bottom row of oven),Overnight,Smells strongly like solvent,Sandwich Mold (01),"Plexi glass in place of gaskets used, lubricant was not used, and no magnets were used to reduce applied force on wafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/19/2021,12/30/99,12/30/99,45,,,,
0,5/20/2021,45,25um-7-A,Gen1,Used,1,Pass,Used,A,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,90,9,99,,1:08,11:05,12:13,68,80,3,Were left at room temperature after pouring PDMS for 3 hours prior to putting into oven for curing. Smells strongly like solvent,,,,,15.3,,,,,,Looks fine,,9,1,5/29/2021,JG,1.75,Good punches,5,5,1,6/16/21,GR,Tape,Use cutoff side as inlet side; one side does not have a channel that is fully developed.,10,Yes,6/16/21,GR,Use cutoff side as inlet side; one side does not have a channel that is fully developed.,15,1,1,Study 129 D109,,,,,,,,,,5/20/2021,5/29/21,6/16/21,45,47,49,,
0,5/20/2021,45,25um-7-B,Gen1,Ready for testing,1,Pass,Ready for testing,B,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,90,9,99,,1:08,11:05,12:13,68,80,3,Were left at room temperature after pouring PDMS for 3 hours prior to putting into oven for curing. Smells strongly like solvent,,,,,15.3,,,,,,Looks fine,,9,1,5/25/21,GR,1.75mm,Good punches,10,10,1,5/26/21,GR,Tape,"Clean, some debris but not causing buubles",12,Yes,5/26/21,GR,"Clean, some debris but not causing buubles",15,1,,,,,,,,,,,,5/20/2021,5/25/21,5/26/21,45,46,46,,
0,5/20/2021,45,25um-8-A,Gen1,Ready for testing,1,Pass,Ready for testing,A,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,90,9,99,,1:08,11:05,12:13,68,80,3,Were left at room temperature after pouring PDMS for 3 hours prior to putting into oven for curing. Smells strongly like solvent,,,,,15.8,,,,,,Looks fine,,9,1,5/21/21,GR,1.75mm,"Good punches, all off center a bit due to puncher alignment",10,10,1,5/26/21,GR,Tape,"Clean, some punches not clean; use cut off corner as inlet side",12,Yes,5/26/21,GR,"Clean, some punches not clean; use cut off corner as inlet side",15,1,,,,,,,,,,,,5/20/2021,5/21/21,5/26/21,45,45,46,,
0,5/20/2021,45,25um-8-B,Gen1,Ready for punching, ,Pass,Ready for punching,B,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,90,9,99,,1:08,11:05,12:13,68,80,3,Were left at room temperature after pouring PDMS for 3 hours prior to putting into oven for curing. Smells strongly like solvent,,,,,15.8,,,,,,Looks fine,,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2021,12/30/99,12/30/99,45,,,,
0,5/20/2021,45,25um-9-B,Gen1,Pre-punch, ,Pass,Pre-punch,B,25um-9,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,90,9,99,,1:08,11:05,12:13,68,80,3,Clean run. Smalles strongly like solvent,,"Plexi glass in place of gaskets used, lubricant was not used, and no magnets were used to reduce applied force on wafer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/20/2021,12/30/99,12/30/99,45,,,,
0,5/20/2021,45,25um-7-1-A,Gen1,Ready for testing,1,Pass,Ready for testing,A,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,40,4,44,16,1:00,18:00,19:00,,80,Overnight,Smells strongly like solvent,,,,,15.7,,,,,,Looks fine,,9,1,5/26/21,GR,1.75mm,Some hole punches were not clean due to chip thickness; use cut off side as inlet side,10,10,1,5/26/21,GR,Tape,"Clean, but use cut off corner as inlet side due to non-optimal hole punches",11,Yes,5/26/21,GR,"Clean, but use cut off corner as inlet side due to non-optimal hole punches",15,1,,,,,,,,,,,,5/20/2021,5/26/21,5/26/21,45,46,46,,
0,5/20/2021,45,25um-7-1-B,Gen1,Ready for cleaning,-1,Molding,Failed at Molding,B,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,40,4,44,16,1:00,18:00,19:00,,80,Overnight,Smells strongly like solvent,,,,,15.7,,,,,,Some channels did not fully develop. Later chips made from the same wafer did develop well however,,9,-1,5/24/21,GR,1.75mm,A few bad punches,9,9,1,,,,,,,,,,,,,,,,,,,,,,,5/20/2021,5/24/21,12/30/99,45,46,,,
0,5/20/2021,45,25um-8-1-A,Gen1,Ready for testing,1,Pass,Ready for testing,A,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent (old bottle),10.0,40,4,44,,1:00,18:00,19:00,,80,Overnight,Smells strongly like solvent,,,,,15,,,,,,Looks fine,,9,1,5/21/21,GR,1.75mm,Good punches. One punch exteemely close to filter,10,10,1,5/22/21,GR,Tape,"Some debris, but should not impair flow",6,Yes,5/23/21,GR,"Some debris, but should not impair flow",15,1,,,,,,,,,,,,5/20/2021,5/21/21,5/22/21,45,45,46,,
0,5/20/2021,45,25um-8-1-B,Gen1,Used,1,Pass,Used,B,25um-8,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,40,4,44,,1:00,18:00,19:00,,80,Overnight,Smells strongly like solvent,,,,,15,,,,,,Looks fine,,9,1,5/21/21,GR,1.75mm,Good punches,10,10,1,5/22/21,GR,Tape,Clean except for some debris that seems to be in multiple channels but is not causing bubbles. Use cutoff side as outlet side,15,Yes,5/23/21,GR,Clean except for some debris that seems to be in multiple channels but is not causing bubbles. Use cutoff side as outlet side,15,1,1,Study 106 D84,5.25.21,,,,,,,,,5/20/2021,5/21/21,5/22/21,45,45,46,,
1,5/21/2021,45,25um-7-A,Gen1,Used,1,Pass,Used,A,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,83,8.3,91.3,,0:40,9:20,10:00,,80,3,Smells strongly like solvent,,,,,17.3,,,,,,Looks fine,,9,1,5/26/21,GR,1.75mm,Good punches,10,10,1,5/26/21,GR,Tape,"Clean, but some tape residue stuck on PDMS; should not cause flow issue",18,Yes,5/26/21,GR,"Clean, but some tape residue stuck on PDMS; should not cause flow issue",15,1,1,Panes 002,,,,,,,,,,5/21/2021,5/26/21,5/26/21,45,46,46,,
1,5/21/2021,45,25um-7-B,Gen1,Used,1,Pass,Used,B,25um-7,,,GR,Sylgard 184,Sylgard 184 Silicone Elastomer Curing Agent,10.0,83,8.3,91.3,,0:40,9:20,10:00,,80,3,Smells strongly like solvent,,,,,17.3,,,,,,Looks fine,,9,1,5/26/21,GR,1.75mm,Good punches,10,10,1,5/26/21,GR,Tape,Clean,11,Yes,5/26/21,GR,Clean,15,1,1,Study 114 D92,,,,,,,,,,5/21/2021,5/26/21,5/26/21,45,46,46,,
